driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
30,5276,22,5,1,1,1,1,10,69,1:44:32.1,6272100,\N,\N,\N,\N,1,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
71,5277,3,0,4,2,2,2,6,69,+39.66,6311760,\N,\N,\N,\N,1,damon_hill,\N,\N,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill
55,5278,6,27,2,3,3,3,4,69,+1:13.338,6345438,\N,\N,\N,\N,1,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi
77,5279,6,28,3,4,4,4,3,69,+1:15.609,6347709,\N,\N,\N,\N,1,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger
14,5280,3,2,5,5,5,5,2,68,\N,\N,\N,\N,\N,\N,11,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
109,5281,22,6,20,6,6,6,1,68,\N,\N,\N,\N,\N,\N,11,lehto,\N,\N,Jyrki,Järvilehto,1966-01-31,Finnish,http://en.wikipedia.org/wiki/Jyrki_J%C3%A4rvilehto
22,5282,17,14,6,7,7,7,0,68,\N,\N,\N,\N,\N,\N,11,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
65,5283,32,12,17,8,8,8,0,68,\N,\N,\N,\N,\N,\N,11,herbert,\N,\N,Johnny,Herbert,1964-06-25,British,http://en.wikipedia.org/wiki/Johnny_Herbert
94,5284,18,23,15,9,9,9,0,68,\N,\N,\N,\N,\N,\N,11,martini,\N,\N,Pierluigi,Martini,1961-04-23,Italian,http://en.wikipedia.org/wiki/Pierluigi_Martini
87,5285,25,4,13,10,10,10,0,67,\N,\N,\N,\N,\N,\N,20,blundell,\N,\N,Mark,Blundell,1966-04-08,British,http://en.wikipedia.org/wiki/Mark_Blundell
105,5286,18,24,18,11,11,11,0,67,\N,\N,\N,\N,\N,\N,12,alboreto,\N,\N,Michele,Alboreto,1956-12-23,Italian,http://en.wikipedia.org/wiki/Michele_Alboreto
44,5287,27,26,19,12,12,12,0,67,\N,\N,\N,\N,\N,\N,12,panis,\N,\N,Olivier,Panis,1966-09-02,French,http://en.wikipedia.org/wiki/Olivier_Panis
103,5288,27,25,24,13,13,13,0,66,\N,\N,\N,\N,\N,\N,13,bernard,\N,\N,Éric,Bernard,1964-08-24,French,http://en.wikipedia.org/wiki/%C3%89ric_Bernard
101,5289,31,31,25,14,14,14,0,65,\N,\N,\N,\N,\N,\N,14,brabham,\N,\N,David,Brabham,1965-09-05,Australian,http://en.wikipedia.org/wiki/David_Brabham
70,5290,32,11,23,15,15,15,0,62,\N,\N,\N,\N,\N,\N,17,zanardi,\N,\N,Alessandro,Zanardi,1966-10-23,Italian,http://en.wikipedia.org/wiki/Alex_Zanardi
104,5291,29,9,16,\N,D,16,0,68,\N,\N,\N,\N,\N,\N,2,fittipaldi,\N,\N,Christian,Fittipaldi,1971-01-18,Brazilian,http://en.wikipedia.org/wiki/Christian_Fittipaldi
57,5292,1,7,7,\N,R,17,0,61,\N,\N,\N,\N,\N,\N,5,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
106,5293,33,19,22,\N,R,18,0,57,\N,\N,\N,\N,\N,\N,5,beretta,\N,\N,Olivier,Beretta,1969-11-23,Monegasque,http://en.wikipedia.org/wiki/Olivier_Beretta
81,5294,29,10,11,\N,R,19,0,50,\N,\N,\N,\N,\N,\N,7,morbidelli,\N,\N,Gianni,Morbidelli,1968-01-13,Italian,http://en.wikipedia.org/wiki/Gianni_Morbidelli
92,5295,30,34,26,\N,R,20,0,47,\N,\N,\N,\N,\N,\N,51,gachot,\N,\N,Bertrand,Gachot,1962-12-23,Belgian,http://en.wikipedia.org/wiki/Bertrand_Gachot
100,5296,33,20,21,\N,R,21,0,45,\N,\N,\N,\N,\N,\N,8,comas,\N,\N,Érik,Comas,1963-09-28,French,http://en.wikipedia.org/wiki/%C3%89rik_Comas
79,5297,25,3,9,\N,R,22,0,44,\N,\N,\N,\N,\N,\N,3,katayama,\N,\N,Ukyo,Katayama,1963-05-29,Japanese,http://en.wikipedia.org/wiki/Ukyo_Katayama
56,5298,17,15,8,\N,R,23,0,40,\N,\N,\N,\N,\N,\N,20,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine
110,5299,15,29,14,\N,R,24,0,24,\N,\N,\N,\N,\N,\N,51,cesaris,\N,\N,Andrea,de Cesaris,1959-05-31,Italian,http://en.wikipedia.org/wiki/Andrea_de_Cesaris
49,5300,15,30,10,\N,R,25,0,5,\N,\N,\N,\N,\N,\N,20,frentzen,\N,\N,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen
84,5301,1,8,12,\N,R,26,0,3,\N,\N,\N,\N,\N,\N,10,brundle,\N,\N,Martin,Brundle,1959-06-01,British,http://en.wikipedia.org/wiki/Martin_Brundle
108,5302,30,33,0,\N,F,27,0,0,\N,\N,\N,\N,\N,\N,81,belmondo,\N,\N,Paul,Belmondo,1963-04-23,French,http://en.wikipedia.org/wiki/Paul_Belmondo
