driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
4,1199,4,5,2,1,1,1,10,62,1:27:41.921,5261921,22,4,1:23.133,213.619,1,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
30,1200,6,1,13,2,2,2,8,62,+0.215,5262136,48,1,1:21.858,216.946,1,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
25,1201,1,10,7,3,3,3,6,62,+27.554,5289475,24,3,1:23.023,213.902,1,wurz,\N,WUR,Alexander,Wurz,1974-02-15,Austrian,http://en.wikipedia.org/wiki/Alexander_Wurz
35,1202,15,11,11,4,4,4,5,62,+1:04.442,5326363,45,10,1:24.017,211.371,1,villeneuve,\N,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
15,1203,7,16,5,5,5,5,4,62,+1:10.258,5332179,44,11,1:24.022,211.358,1,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
2,1204,3,8,8,6,6,6,3,62,+1:11.282,5333203,54,9,1:23.917,211.623,1,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
17,1205,3,7,4,7,7,7,2,62,+1:23.297,5345218,17,14,1:24.419,210.364,1,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
24,1206,9,15,15,8,8,8,1,62,+1:23.764,5345685,46,7,1:23.488,212.710,1,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
23,1207,7,17,10,9,9,9,0,62,+1:35.841,5357762,19,13,1:24.230,210.836,1,ralf_schumacher,\N,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
13,1208,15,12,18,10,10,10,0,61,\N,\N,37,8,1:23.602,212.420,11,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
14,1209,9,14,14,11,11,11,0,61,\N,\N,22,16,1:24.641,209.813,11,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
39,1210,17,19,16,12,12,12,0,61,\N,\N,20,12,1:24.094,211.177,11,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
33,1211,17,18,17,13,13,13,0,60,\N,\N,19,17,1:24.719,209.620,12,monteiro,\N,TMO,Tiago,Monteiro,1976-07-24,Portuguese,http://en.wikipedia.org/wiki/Tiago_Monteiro
27,1212,18,21,20,\N,R,14,0,20,\N,\N,18,19,1:27.420,203.143,9,albers,\N,ALB,Christijan,Albers,1979-04-16,Dutch,http://en.wikipedia.org/wiki/Christijan_Albers
22,1213,6,2,9,\N,R,15,0,18,\N,\N,13,15,1:24.435,210.325,10,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
8,1214,1,9,1,\N,R,16,0,9,\N,\N,8,5,1:23.296,213.201,30,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
40,1215,18,20,19,\N,R,17,0,8,\N,\N,5,20,1:28.334,201.041,8,friesacher,\N,FRI,Patrick,Friesacher,1980-09-26,Austrian,http://en.wikipedia.org/wiki/Patrick_Friesacher
21,1216,4,6,12,\N,R,18,0,5,\N,\N,4,18,1:25.665,207.305,3,fisichella,\N,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
18,1217,16,3,3,\N,D,19,0,62,+10.4,5272321,22,2,1:22.604,214.987,2,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
11,1218,16,4,6,\N,D,20,0,62,+34.7,5296621,23,6,1:23.368,213.016,2,sato,\N,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato
