driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
1,20467,1,2,2,1,1,1,25,58,1:28:47.620,5327620,54,12,1:30.075,213.342,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
18,20468,1,1,4,2,2,2,18,58,+2.645,5330265,42,7,1:29.895,213.769,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
17,20469,9,6,1,3,3,3,15,58,+24.285,5351905,54,2,1:29.195,215.447,1,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
30,20470,131,3,5,4,4,4,12,58,+31.110,5358730,53,6,1:29.810,213.971,1,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
3,20471,131,4,6,5,5,5,10,58,+32.266,5359886,52,9,1:29.977,213.574,1,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
9,20472,4,11,7,6,6,6,8,58,+32.824,5360444,57,4,1:29.580,214.521,1,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
13,20473,6,7,8,7,7,7,6,58,+36.635,5364255,58,10,1:29.996,213.529,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
4,20474,6,8,12,8,8,8,4,58,+46.544,5374164,56,11,1:30.011,213.493,1,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
16,20475,10,14,11,9,9,9,2,58,+49.029,5376649,55,8,1:29.959,213.617,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
155,20476,15,23,10,10,10,10,1,58,+1:05.650,5393270,42,16,1:30.891,211.426,1,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
37,20477,15,22,13,11,11,11,0,58,+1:05.944,5393564,50,14,1:30.421,212.525,1,rosa,\N,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa
153,20478,5,17,16,12,12,12,0,58,+1:07.800,5395420,50,3,1:29.535,214.628,1,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
24,20479,10,15,18,13,13,13,0,57,\N,\N,53,18,1:31.421,210.201,11,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
22,20480,3,9,15,14,14,14,0,57,\N,\N,53,17,1:30.933,211.329,11,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
808,20481,4,12,9,15,15,15,0,57,\N,\N,57,1,1:29.165,215.519,11,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
67,20482,5,16,14,16,16,16,0,57,\N,\N,57,5,1:29.588,214.501,11,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
807,20483,3,10,17,17,17,17,0,57,\N,\N,51,15,1:30.620,212.059,11,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
10,20484,166,24,21,18,18,18,0,55,\N,\N,48,19,1:32.265,208.278,13,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
810,20485,166,25,23,19,19,19,0,55,\N,\N,55,20,1:33.257,206.062,13,grassi,\N,DIG,Lucas,di Grassi,1984-08-11,Brazilian,http://en.wikipedia.org/wiki/Lucas_di_Grassi
812,20486,164,20,24,20,20,20,0,52,\N,\N,37,24,1:34.585,203.169,48,chandhok,\N,CHA,Karun,Chandhok,1984-01-19,Indian,http://en.wikipedia.org/wiki/Karun_Chandhok
811,20487,164,21,22,\N,R,21,0,46,\N,\N,35,21,1:34.247,203.898,32,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,http://en.wikipedia.org/wiki/Bruno_Senna
20,20488,9,5,3,\N,R,22,0,39,\N,\N,37,13,1:30.181,213.091,4,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
5,20489,205,19,20,\N,R,23,0,33,\N,\N,26,22,1:34.363,203.647,9,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
15,20490,205,18,19,\N,R,24,0,32,\N,\N,26,23,1:34.463,203.432,9,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
