driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
1,23093,131,44,1,1,1,1,25,71,1:27:38.107,5258107,67,1,1:08.411,227.647,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
830,23094,9,33,8,2,2,2,18,71,+5.719,5263826,69,5,1:09.618,223.700,1,max_verstappen,33,VER,Max,Verstappen,1997-09-30,Dutch,http://en.wikipedia.org/wiki/Max_Verstappen
8,23095,6,7,4,3,3,3,15,71,+6.024,5264131,66,4,1:08.876,226.110,1,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
3,23096,131,6,6,4,4,4,12,71,+16.710,5274817,66,2,1:08.491,227.381,1,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
817,23097,9,3,5,5,5,5,10,71,+30.981,5289088,66,3,1:08.770,226.459,1,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
18,23098,1,22,3,6,6,6,8,71,+37.706,5295813,70,9,1:10.001,222.476,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
154,23099,210,8,13,7,7,7,6,71,+44.668,5302775,67,8,1:09.925,222.718,1,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
832,23100,5,55,15,8,8,8,4,71,+47.400,5305507,68,11,1:10.138,222.042,1,sainz,55,SAI,Carlos,Sainz,1994-09-01,Spanish,http://en.wikipedia.org/wiki/Carlos_Sainz_Jr.
822,23101,3,77,7,9,9,9,2,70,\N,\N,55,12,1:10.210,221.814,11,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
836,23102,209,94,12,10,10,10,1,70,\N,\N,67,19,1:10.859,219.782,11,wehrlein,94,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein
821,23103,210,21,11,11,11,11,0,70,\N,\N,55,6,1:09.694,223.456,11,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
835,23104,4,30,19,12,12,12,0,70,\N,\N,53,13,1:10.228,221.757,11,jolyon_palmer,30,PAL,Jolyon,Palmer,1991-01-20,British,http://en.wikipedia.org/wiki/Jolyon_Palmer
831,23105,15,12,21,13,13,13,0,70,\N,\N,46,16,1:10.415,221.168,11,nasr,12,NAS,Felipe,Nasr,1992-08-21,Brazilian,http://en.wikipedia.org/wiki/Felipe_Nasr
825,23106,4,20,17,14,14,14,0,70,\N,\N,56,17,1:10.450,221.058,11,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
828,23107,15,9,18,15,15,15,0,70,\N,\N,58,18,1:10.704,220.264,11,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
837,23108,209,88,20,16,16,16,0,70,\N,\N,66,15,1:10.342,221.398,11,haryanto,88,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto
815,23109,10,11,16,17,17,17,0,69,\N,\N,66,10,1:10.120,222.099,23,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
4,23110,1,14,14,18,18,18,0,64,\N,\N,44,20,1:11.020,219.284,84,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
807,23111,10,27,2,19,19,19,0,64,\N,\N,53,14,1:10.309,221.502,23,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
13,23112,3,19,0,20,20,20,0,63,\N,\N,59,7,1:09.899,222.801,23,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
20,23113,6,5,9,\N,R,21,0,26,\N,\N,10,21,1:11.441,217.992,27,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
826,23114,5,26,0,\N,R,22,0,2,\N,\N,2,22,1:18.302,198.891,31,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat
