driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
238,14053,37,10,8,1,1,1,9,52,1:30:35.6,5435600,\N,\N,\N,\N,1,peterson,\N,\N,Ronnie,Peterson,1944-02-14,Swedish,http://en.wikipedia.org/wiki/Ronnie_Peterson
223,14054,6,2,9,2,2,2,6,52,+2.3,5437900,\N,\N,\N,\N,1,regazzoni,\N,\N,Clay,Regazzoni,1939-09-05,Swiss,http://en.wikipedia.org/wiki/Clay_Regazzoni
172,14055,27,26,1,3,3,3,4,52,+3.0,5438600,\N,\N,\N,\N,1,laffite,\N,\N,Jacques,Laffite,1943-11-21,French,http://en.wikipedia.org/wiki/Jacques_Laffite
182,14056,6,1,5,4,4,4,3,52,+19.4,5455000,\N,\N,\N,\N,1,lauda,\N,\N,Niki,Lauda,1949-02-22,Austrian,http://en.wikipedia.org/wiki/Niki_Lauda
222,14057,25,3,2,5,5,5,2,52,+19.5,5455100,\N,\N,\N,\N,1,scheckter,\N,\N,Jody,Scheckter,1950-01-29,South African,http://en.wikipedia.org/wiki/Jody_Scheckter
221,14058,25,4,4,6,6,6,1,52,+35.7,5471300,\N,\N,\N,\N,1,depailler,\N,\N,Patrick,Depailler,1944-08-09,French,http://en.wikipedia.org/wiki/Patrick_Depailler
230,14059,37,9,16,7,7,7,0,52,+43.9,5479500,\N,\N,\N,\N,1,brambilla,\N,\N,Vittorio,Brambilla,1937-11-11,Italian,http://en.wikipedia.org/wiki/Vittorio_Brambilla
252,14060,58,16,15,8,8,8,0,52,+52.9,5488500,\N,\N,\N,\N,1,pryce,\N,\N,Tom,Pryce,1949-06-11,British,http://en.wikipedia.org/wiki/Tom_Pryce
199,14061,6,35,7,9,9,9,0,52,+57.5,5493100,\N,\N,\N,\N,1,reutemann,\N,\N,Carlos,Reutemann,1942-04-12,Argentine,http://en.wikipedia.org/wiki/Carlos_Reutemann
235,14062,57,22,10,10,10,10,0,52,+1:12.4,5508000,\N,\N,\N,\N,1,ickx,\N,\N,Jacky,Ickx,1945-01-01,Belgian,http://en.wikipedia.org/wiki/Jacky_Ickx
187,14063,67,28,26,11,11,11,0,52,+1:42.2,5537800,\N,\N,\N,\N,1,watson,\N,\N,John,Watson,1946-05-04,British,http://en.wikipedia.org/wiki/John_Watson_(racing_driver)
178,14064,63,19,18,12,12,12,0,51,\N,\N,\N,\N,\N,\N,11,jones,\N,\N,Alan,Jones,1946-11-02,Australian,http://en.wikipedia.org/wiki/Alan_Jones_(Formula_1)
255,14065,32,6,12,13,13,13,0,51,\N,\N,\N,\N,\N,\N,11,nilsson,\N,\N,Gunnar,Nilsson,1948-11-20,Swedish,http://en.wikipedia.org/wiki/Gunnar_Nilsson
239,14066,63,18,24,14,14,14,0,50,\N,\N,\N,\N,\N,\N,12,lunger,\N,\N,Brett,Lunger,1945-11-14,American,http://en.wikipedia.org/wiki/Brett_Lunger
224,14067,56,30,20,15,15,15,0,50,\N,\N,\N,\N,\N,\N,12,emerson_fittipaldi,\N,\N,Emerson,Fittipaldi,1946-12-12,Brazilian,http://en.wikipedia.org/wiki/Emerson_Fittipaldi
229,14068,64,24,19,16,16,16,0,49,\N,\N,\N,\N,\N,\N,86,ertl,\N,\N,Harald,Ertl,1948-08-31,Austrian,http://en.wikipedia.org/wiki/Harald_Ertl
280,14069,63,38,22,17,17,17,0,49,\N,\N,\N,\N,\N,\N,13,pescarolo,\N,\N,Henri,Pescarolo,1942-09-25,French,http://en.wikipedia.org/wiki/Henri_Pescarolo
