driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
4,20563,6,8,2,1,1,1,25,67,1:27:38.864,5258864,66,2,1:15.880,217.005,1,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
13,20564,6,7,3,2,2,2,18,67,+4.196,5263060,66,3,1:16.097,216.386,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
20,20565,9,5,1,3,3,3,15,67,+5.121,5263985,67,1,1:15.824,217.166,1,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
1,20566,1,2,6,4,4,4,12,67,+26.896,5285760,65,5,1:16.503,215.238,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
18,20567,1,1,5,5,5,5,10,67,+29.482,5288346,65,4,1:16.451,215.385,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
17,20568,9,6,4,6,6,6,8,67,+43.606,5302470,57,9,1:16.678,214.747,1,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
9,20569,4,11,7,7,7,7,6,66,\N,\N,62,16,1:17.166,213.389,11,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
3,20570,131,4,9,8,8,8,4,66,\N,\N,66,8,1:16.609,214.940,11,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
30,20571,131,3,11,9,9,9,2,66,\N,\N,66,14,1:17.088,213.605,11,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
808,20572,4,12,13,10,10,10,1,66,\N,\N,62,17,1:17.198,213.300,11,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
155,20573,15,23,12,11,11,11,0,66,\N,\N,63,15,1:17.100,213.571,11,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
22,20574,3,9,8,12,12,12,0,66,\N,\N,63,13,1:17.029,213.768,11,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
807,20575,3,10,10,13,13,13,0,66,\N,\N,61,11,1:16.836,214.305,11,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
37,20576,15,22,14,14,14,14,0,66,\N,\N,61,6,1:16.527,215.171,11,rosa,\N,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa
153,20577,5,17,15,15,15,15,0,66,\N,\N,66,12,1:16.971,213.929,11,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
24,20578,10,15,21,16,16,16,0,65,\N,\N,64,7,1:16.596,214.977,12,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
16,20579,10,14,19,17,17,17,0,65,\N,\N,65,10,1:16.687,214.722,12,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
10,20580,166,24,23,18,18,18,0,64,\N,\N,62,18,1:18.211,210.538,13,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
811,20581,164,21,20,19,19,19,0,63,\N,\N,57,21,1:20.861,203.638,14,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,http://en.wikipedia.org/wiki/Bruno_Senna
5,20582,205,19,18,\N,R,20,0,56,\N,\N,51,19,1:20.664,204.135,4,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
810,20583,166,25,24,\N,R,21,0,50,\N,\N,49,20,1:20.703,204.037,6,grassi,\N,DIG,Lucas,di Grassi,1984-08-11,Brazilian,http://en.wikipedia.org/wiki/Lucas_di_Grassi
29,20584,164,20,22,\N,R,22,0,19,\N,\N,16,22,1:23.541,197.105,5,yamamoto,\N,YAM,Sakon,Yamamoto,1982-07-09,Japanese,http://en.wikipedia.org/wiki/Sakon_Yamamoto
15,20585,205,18,17,\N,R,23,0,3,\N,\N,2,23,2:14.452,122.470,6,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
67,20586,5,16,16,\N,R,24,0,1,\N,\N,\N,\N,\N,\N,4,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
