driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
1,22439,131,44,2,1,1,1,25,44,1:51:43.021,6703021,39,1,1:51.600,187.322,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
3,22440,131,6,1,2,2,2,18,44,+9.180,6712201,15,6,1:52.551,185.739,1,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
20,22441,9,1,9,3,3,3,15,44,+29.122,6732143,32,3,1:51.915,186.795,1,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
817,22442,9,3,6,4,4,4,12,44,+38.818,6741839,38,4,1:52.231,186.269,1,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
18,22443,1,22,8,5,5,5,10,44,+1:07.550,6770571,33,2,1:51.721,187.119,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
822,22444,3,77,3,6,6,6,8,44,+1:53.773,6816794,41,13,1:54.103,183.213,1,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
13,22445,3,19,4,7,7,7,6,44,+1:55.126,6818147,39,8,1:53.450,184.267,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
807,22446,10,27,13,8,8,8,4,44,+1:55.948,6818969,28,7,1:52.814,185.306,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
818,22447,5,25,20,9,9,9,2,44,+2:07.638,6830659,35,11,1:53.562,184.086,1,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne
815,22448,10,11,11,10,10,10,1,43,\N,\N,27,10,1:53.556,184.095,11,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
826,22449,5,26,12,11,11,11,0,43,\N,\N,25,12,1:54.021,183.345,11,kvyat,26,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat
8,22450,6,7,10,12,12,12,0,43,\N,\N,36,5,1:52.426,185.946,11,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
821,22451,15,21,15,13,13,13,0,43,\N,\N,40,17,1:55.372,181.198,11,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
825,22452,1,20,7,14,14,14,0,43,\N,\N,38,9,1:53.510,184.170,11,kevin_magnussen,20,MAG,Kevin,Magnussen,1992-10-05,Danish,http://en.wikipedia.org/wiki/Kevin_Magnussen
154,22453,208,8,16,15,15,15,0,43,\N,\N,28,16,1:55.302,181.308,11,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
813,22454,208,13,22,16,16,16,0,43,\N,\N,26,15,1:54.702,182.256,11,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
828,22455,207,9,17,17,17,17,0,43,\N,\N,27,14,1:54.669,182.309,11,ericsson,9,ERI,Marcus,Ericsson,1990-09-02,Swedish,http://en.wikipedia.org/wiki/Marcus_Ericsson
820,22456,206,4,21,18,18,18,0,43,\N,\N,25,21,1:56.472,179.486,11,chilton,4,CHI,Max,Chilton,1991-04-21,British,http://en.wikipedia.org/wiki/Max_Chilton
155,22457,207,10,19,19,19,19,0,43,\N,\N,29,18,1:55.641,180.776,11,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
824,22458,206,17,18,20,20,20,0,41,\N,\N,27,20,1:55.985,180.240,3,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,http://en.wikipedia.org/wiki/Jules_Bianchi
16,22459,15,99,14,21,21,21,0,40,\N,\N,25,19,1:55.753,180.601,3,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
4,22460,6,14,5,\N,R,22,0,2,\N,\N,\N,0,\N,\N,40,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
