driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
498,19301,6,9,2,1,1,1,8.14,90,2:56:14.0,10574000,\N,\N,\N,\N,1,gonzalez,\N,\N,José Froilán,González,1922-10-05,Argentine,http://en.wikipedia.org/wiki/Jos%C3%A9_Froil%C3%A1n_Gonz%C3%A1lez
578,19302,6,11,3,2,2,2,6.14,90,+1:10,\N,\N,\N,\N,\N,1,hawthorn,\N,\N,Mike,Hawthorn,1929-04-10,British,http://en.wikipedia.org/wiki/Mike_Hawthorn
670,19303,105,33,28,3,3,3,4.14,89,\N,\N,\N,\N,\N,\N,11,marimon,\N,\N,Onofre,Marimón,1923-12-19,Argentine,http://en.wikipedia.org/wiki/Onofre_Marim%C3%B3n
579,19304,131,1,1,4,4,4,3.14,89,\N,\N,\N,\N,\N,\N,11,fangio,\N,\N,Juan,Fangio,1911-06-24,Argentine,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio
427,19305,6,10,8,5,5,5,2,87,\N,\N,\N,\N,\N,\N,13,trintignant,\N,\N,Maurice,Trintignant,1917-10-30,French,http://en.wikipedia.org/wiki/Maurice_Trintignant
643,19306,105,4,32,6,6,6,0,87,\N,\N,\N,\N,\N,\N,13,mieres,\N,\N,Roberto,Mieres,1924-12-03,Argentine,http://en.wikipedia.org/wiki/Roberto_Mieres
648,19307,131,2,6,7,7,7,0,87,\N,\N,\N,\N,\N,\N,13,kling,\N,\N,Karl,Kling,1910-09-16,German,http://en.wikipedia.org/wiki/Karl_Kling
663,19308,105,8,9,8,8,8,0,86,\N,\N,\N,\N,\N,\N,14,wharton,\N,\N,Ken,Wharton,1916-03-21,British,http://en.wikipedia.org/wiki/Ken_Wharton
429,19309,128,19,12,9,9,9,0,86,\N,\N,\N,\N,\N,\N,14,andre_pilette,\N,\N,André,Pilette,1918-10-06,Belgian,http://en.wikipedia.org/wiki/Andr%C3%A9_Pilette
619,19310,87,29,18,10,10,10,0,85,\N,\N,\N,\N,\N,\N,15,gerard,\N,\N,Bob,Gerard,1914-01-19,British,http://en.wikipedia.org/wiki/Bob_Gerard
682,19311,125,25,17,11,11,11,0,84,\N,\N,\N,\N,\N,\N,16,beauman,\N,\N,Don,Beauman,1928-07-26,British,http://en.wikipedia.org/wiki/Don_Beauman
501,19312,105,3,16,12,12,12,0,83,\N,\N,\N,\N,\N,\N,17,schell,\N,\N,Harry,Schell,1921-06-29,American,http://en.wikipedia.org/wiki/Harry_Schell
665,19313,125,23,22,13,13,13,0,82,\N,\N,\N,\N,\N,\N,18,marr,\N,\N,Leslie,Marr,1922-08-14,British,http://en.wikipedia.org/wiki/Leslie_Marr
683,19314,125,26,23,14,14,14,0,78,\N,\N,\N,\N,\N,\N,55,thorne,\N,\N,Leslie,Thorne,1916-06-23,British,http://en.wikipedia.org/wiki/Leslie_Thorne
547,19315,87,28,20,15,15,15,0,44,\N,\N,\N,\N,\N,\N,125,gould,\N,\N,Horace,Gould,1918-09-20,British,http://en.wikipedia.org/wiki/Horace_Gould
475,19316,105,7,4,\N,R,16,0,80,\N,\N,\N,\N,\N,\N,109,moss,\N,\N,Stirling,Moss,1929-09-17,British,http://en.wikipedia.org/wiki/Stirling_Moss
684,19317,125,22,19,\N,R,17,0,63,\N,\N,\N,\N,\N,\N,69,whitehouse,\N,\N,Bill,Whitehouse,1909-04-01,British,http://en.wikipedia.org/wiki/Bill_Whitehouse
554,19318,128,17,5,\N,R,18,0,54,\N,\N,\N,\N,\N,\N,22,behra,\N,\N,Jean,Behra,1921-02-16,French,http://en.wikipedia.org/wiki/Jean_Behra
456,19319,105,5,7,\N,R,19,0,53,\N,\N,\N,\N,\N,\N,7,salvadori,\N,\N,Roy,Salvadori,1922-05-12,British,http://en.wikipedia.org/wiki/Roy_Salvadori
669,19320,105,6,10,\N,R,20,0,44,\N,\N,\N,\N,\N,\N,3,bira,\N,\N,Prince,Bira,1914-07-15,Thai,http://en.wikipedia.org/wiki/Prince_Bira
633,19321,105,32,27,\N,R,21,0,40,\N,\N,\N,\N,\N,\N,5,villoresi,\N,\N,Luigi,Villoresi,1909-05-16,Italian,http://en.wikipedia.org/wiki/Luigi_Villoresi
685,19322,125,24,21,\N,R,22,0,40,\N,\N,\N,\N,\N,\N,3,riseley_prichard,\N,\N,John,Riseley-Prichard,1924-01-17,British,http://en.wikipedia.org/wiki/John_Riseley-Prichard
686,19323,6,12,14,\N,R,23,0,25,\N,\N,\N,\N,\N,\N,5,reg_parnell,\N,\N,Reg,Parnell,1911-07-02,British,http://en.wikipedia.org/wiki/Reg_Parnell
647,19324,105,31,30,\N,R,24,0,21,\N,\N,\N,\N,\N,\N,5,ascari,\N,\N,Alberto,Ascari,1918-07-13,Italian,http://en.wikipedia.org/wiki/Alberto_Ascari
645,19325,128,18,13,\N,R,25,0,18,\N,\N,\N,\N,\N,\N,3,bucci,\N,\N,Clemar,Bucci,1920-09-04,Argentine,http://en.wikipedia.org/wiki/Clemar_Bucci
581,19326,118,20,11,\N,R,26,0,16,\N,\N,\N,\N,\N,\N,5,collins,\N,\N,Peter,Collins,1931-11-06,British,http://en.wikipedia.org/wiki/Peter_Collins_(racing_driver)
626,19327,6,14,15,\N,R,27,0,16,\N,\N,\N,\N,\N,\N,5,manzon,\N,\N,Robert,Manzon,1917-04-12,French,http://en.wikipedia.org/wiki/Robert_Manzon
687,19328,87,21,24,\N,R,28,0,4,\N,\N,\N,\N,\N,\N,44,whitehead,\N,\N,Peter,Whitehead,1914-11-12,British,http://en.wikipedia.org/wiki/Peter_Whitehead_(racing_driver)
688,19329,87,30,25,\N,R,29,0,2,\N,\N,\N,\N,\N,\N,5,brandon,\N,\N,Eric,Brandon,1920-07-18,British,http://en.wikipedia.org/wiki/Eric_Brandon
627,19330,6,15,31,\N,R,30,0,2,\N,\N,\N,\N,\N,\N,5,rosier,\N,\N,Louis,Rosier,1905-11-05,French,http://en.wikipedia.org/wiki/Louis_Rosier
689,19331,87,27,26,\N,W,31,0,0,\N,\N,\N,\N,\N,\N,54,alan_brown,\N,\N,Alan,Brown,1919-11-20,British,http://en.wikipedia.org/wiki/Alan_Brown_(racing_driver)
690,19332,87,30,29,\N,W,32,0,0,\N,\N,\N,\N,\N,\N,54,nuckey,\N,\N,Rodney,Nuckey,1929-06-26,British,http://en.wikipedia.org/wiki/Rodney_Nuckey
541,20239,105,6,10,\N,R,20,0,44,\N,\N,\N,\N,\N,\N,3,flockhart,\N,\N,Ron,Flockhart,1923-06-16,British,http://en.wikipedia.org/wiki/Ron_Flockhart_(auto_racing)
647,20240,105,32,27,\N,R,21,0,40,\N,\N,\N,\N,\N,\N,5,ascari,\N,\N,Alberto,Ascari,1918-07-13,Italian,http://en.wikipedia.org/wiki/Alberto_Ascari
