driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
577,18883,6,34,3,1,1,1,5,98,3:00:03.7,10803700,\N,\N,\N,\N,1,musso,\N,\N,Luigi,Musso,1924-07-28,Italian,http://en.wikipedia.org/wiki/Luigi_Musso
554,18884,105,4,4,2,2,2,6,98,+24.4,10828100,\N,\N,\N,\N,1,behra,\N,\N,Jean,Behra,1921-02-16,French,http://en.wikipedia.org/wiki/Jean_Behra
578,18885,105,14,8,3,3,3,4,96,\N,\N,\N,\N,\N,\N,12,hawthorn,\N,\N,Mike,Hawthorn,1929-04-10,British,http://en.wikipedia.org/wiki/Mike_Hawthorn
622,18886,105,10,11,4,4,4,1.5,92,\N,\N,\N,\N,\N,\N,16,landi,\N,\N,Chico,Landi,1907-07-14,Brazilian,http://en.wikipedia.org/wiki/Chico_Landi
482,18887,6,38,10,5,5,5,2,91,\N,\N,\N,\N,\N,\N,17,gendebien,\N,\N,Olivier,Gendebien,1924-01-12,Belgian,http://en.wikipedia.org/wiki/Olivier_Gendebien
623,18888,105,16,13,6,6,6,0,88,\N,\N,\N,\N,\N,\N,88,uria,\N,\N,Alberto,Uria,1924-07-11,Uruguayan,http://en.wikipedia.org/wiki/Alberto_Uria
475,18889,105,2,7,\N,R,7,0,81,\N,\N,\N,\N,\N,\N,5,moss,\N,\N,Stirling,Moss,1929-09-17,British,http://en.wikipedia.org/wiki/Stirling_Moss
581,18890,6,36,9,\N,R,8,0,58,\N,\N,\N,\N,\N,\N,3,collins,\N,\N,Peter,Collins,1931-11-06,British,http://en.wikipedia.org/wiki/Peter_Collins_(racing_driver)
586,18891,105,8,12,\N,R,9,0,57,\N,\N,\N,\N,\N,\N,3,piotti,\N,\N,Luigi,Piotti,1913-10-27,Italian,http://en.wikipedia.org/wiki/Luigi_Piotti
496,18892,105,6,6,\N,R,10,0,42,\N,\N,\N,\N,\N,\N,86,menditeguy,\N,\N,Carlos,Menditeguy,1914-08-10,Argentine,http://en.wikipedia.org/wiki/Carlos_Menditeguy
608,18893,6,32,2,\N,R,11,0,40,\N,\N,\N,\N,\N,\N,6,castellotti,\N,\N,Eugenio,Castellotti,1930-10-10,Italian,http://en.wikipedia.org/wiki/Eugenio_Castellotti
498,18894,105,12,5,\N,R,12,0,24,\N,\N,\N,\N,\N,\N,5,gonzalez,\N,\N,José Froilán,González,1922-10-05,Argentine,http://en.wikipedia.org/wiki/Jos%C3%A9_Froil%C3%A1n_Gonz%C3%A1lez
579,18895,6,30,1,\N,R,13,0,22,\N,\N,\N,\N,\N,\N,48,fangio,\N,\N,Juan,Fangio,1911-06-24,Argentine,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio
579,20267,6,34,3,1,1,1,5,98,3:00:03.7,10803700,\N,\N,\N,\N,1,fangio,\N,\N,Juan,Fangio,1911-06-24,Argentine,http://en.wikipedia.org/wiki/Juan_Manuel_Fangio
583,20268,105,10,11,4,4,4,1.5,92,\N,\N,\N,\N,\N,\N,16,gerini,\N,\N,Gerino,Gerini,1928-08-10,Italian,http://en.wikipedia.org/wiki/Gerino_Gerini_(racing_driver)
806,20269,105,16,13,6,6,6,0,88,\N,\N,\N,\N,\N,\N,88,oscar_gonzalez,\N,\N,Óscar,González,1923-11-10,Uruguayan,http://en.wikipedia.org/wiki/Oscar_Gonz%C3%A1lez_(racing_driver)
