driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
373,17068,172,5,1,1,1,1,9,80,2:05:25.4,7525400,\N,\N,\N,\N,1,clark,\N,\N,Jim,Clark,1936-03-04,British,http://en.wikipedia.org/wiki/Jim_Clark
289,17069,66,3,2,2,2,2,6,80,+3.2,7528600,\N,\N,\N,\N,1,hill,\N,\N,Graham,Hill,1929-02-15,British,http://en.wikipedia.org/wiki/Graham_Hill
341,17070,6,1,5,3,3,3,4,80,+27.6,7553000,\N,\N,\N,\N,1,surtees,\N,\N,John,Surtees,1934-02-11,British,http://en.wikipedia.org/wiki/John_Surtees
374,17071,172,6,6,4,4,4,3,80,+39.6,7565000,\N,\N,\N,\N,1,spence,\N,\N,Mike,Spence,1936-12-30,British,http://en.wikipedia.org/wiki/Mike_Spence
328,17072,66,4,4,5,5,5,2,80,+1:14.6,7600000,\N,\N,\N,\N,1,stewart,\N,\N,Jackie,Stewart,1939-06-11,British,http://en.wikipedia.org/wiki/Jackie_Stewart
364,17073,183,7,7,6,6,6,1,79,\N,\N,\N,\N,\N,\N,11,gurney,\N,\N,Dan,Gurney,1931-04-13,American,http://en.wikipedia.org/wiki/Dan_Gurney
347,17074,183,15,14,7,7,7,0,79,\N,\N,\N,\N,\N,\N,11,bonnier,\N,\N,Jo,Bonnier,1930-01-31,Swedish,http://en.wikipedia.org/wiki/Joakim_Bonnier
380,17075,181,17,13,8,8,8,0,78,\N,\N,\N,\N,\N,\N,12,gardner,\N,\N,Frank,Gardner,1930-10-01,Australian,http://en.wikipedia.org/wiki/Frank_Gardner_(driver)
346,17076,181,16,18,9,9,9,0,78,\N,\N,\N,\N,\N,\N,12,siffert,\N,\N,Jo,Siffert,1936-07-07,Swiss,http://en.wikipedia.org/wiki/Jo_Siffert
360,17077,170,9,11,10,10,10,0,77,\N,\N,\N,\N,\N,\N,13,mclaren,\N,\N,Bruce,McLaren,1937-08-30,New Zealander,http://en.wikipedia.org/wiki/Bruce_McLaren
420,17078,181,24,20,11,11,11,0,73,\N,\N,\N,\N,\N,\N,17,raby,\N,\N,Ian,Raby,1921-09-22,British,http://en.wikipedia.org/wiki/Ian_Raby
418,17079,66,12,19,12,12,12,0,70,\N,\N,\N,\N,\N,\N,88,gregory,\N,\N,Masten,Gregory,1932-02-29,American,http://en.wikipedia.org/wiki/Masten_Gregory
370,17080,176,22,16,13,13,13,0,63,\N,\N,\N,\N,\N,\N,50,attwood,\N,\N,Richard,Attwood,1940-04-04,British,http://en.wikipedia.org/wiki/Richard_Attwood
358,17081,170,10,12,14,14,14,0,62,\N,\N,\N,\N,\N,\N,5,rindt,\N,\N,Jochen,Rindt,1942-04-18,Austrian,http://en.wikipedia.org/wiki/Jochen_Rindt
404,17082,176,23,15,\N,R,15,0,41,\N,\N,\N,\N,\N,\N,5,ireland,\N,\N,Innes,Ireland,1930-06-12,British,http://en.wikipedia.org/wiki/Innes_Ireland
419,17083,170,20,21,\N,R,16,0,38,\N,\N,\N,\N,\N,\N,80,rhodes,\N,\N,John,Rhodes,1927-08-18,British,http://en.wikipedia.org/wiki/John_Rhodes_(driver)
383,17084,183,18,17,\N,R,17,0,33,\N,\N,\N,\N,\N,\N,6,anderson,\N,\N,Bob,Anderson,1931-05-19,British,http://en.wikipedia.org/wiki/Bob_Anderson_(racing_driver)
304,17085,183,14,10,\N,R,18,0,29,\N,\N,\N,\N,\N,\N,91,hulme,\N,\N,Denny,Hulme,1936-06-18,New Zealander,http://en.wikipedia.org/wiki/Denny_Hulme
386,17086,11,11,3,\N,R,19,0,26,\N,\N,\N,\N,\N,\N,98,ginther,\N,\N,Richie,Ginther,1930-08-05,American,http://en.wikipedia.org/wiki/Richie_Ginther
385,17087,6,2,9,\N,R,20,0,2,\N,\N,\N,\N,\N,\N,5,bandini,\N,\N,Lorenzo,Bandini,1935-12-21,Italian,http://en.wikipedia.org/wiki/Lorenzo_Bandini
356,17088,183,8,8,\N,W,21,0,0,\N,\N,\N,\N,\N,\N,54,jack_brabham,\N,\N,Jack,Brabham,1926-04-02,Australian,http://en.wikipedia.org/wiki/Jack_Brabham
421,17089,186,25,0,\N,F,22,0,0,\N,\N,\N,\N,\N,\N,81,rollinson,\N,\N,Alan,Rollinson,1943-05-15,British,http://en.wikipedia.org/wiki/Alan_Rollinson
422,17090,172,26,0,\N,F,23,0,0,\N,\N,\N,\N,\N,\N,81,gubby,\N,\N,Brian,Gubby,1934-04-17,British,http://en.wikipedia.org/wiki/Brian_Gubby
