driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
14,3062,1,2,3,1,1,1,10,78,1:49:28.213,6568213,\N,\N,\N,\N,1,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
22,3063,6,4,6,2,2,2,6,78,+15.889,6584102,\N,\N,\N,\N,1,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
21,3064,22,11,8,3,3,3,4,78,+18.522,6586735,\N,\N,\N,\N,1,fisichella,\N,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
56,3065,19,7,10,4,4,4,3,78,+1:05.924,6634137,\N,\N,\N,\N,1,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine
63,3066,15,17,13,5,5,5,2,78,+1:20.775,6648988,\N,\N,\N,\N,1,salo,\N,\N,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo
57,3067,1,1,5,6,6,6,1,77,\N,\N,\N,\N,\N,\N,11,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
35,3068,16,22,17,7,7,7,0,77,\N,\N,\N,\N,\N,\N,11,villeneuve,\N,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
2,3069,20,15,18,8,8,8,0,77,\N,\N,\N,\N,\N,\N,11,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
65,3070,19,8,11,9,9,9,0,76,\N,\N,\N,\N,\N,\N,12,herbert,\N,\N,Johnny,Herbert,1964-06-25,British,http://en.wikipedia.org/wiki/Johnny_Herbert
49,3071,17,5,4,10,10,10,0,70,\N,\N,\N,\N,\N,\N,20,frentzen,\N,\N,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen
50,3072,21,19,15,\N,R,11,0,60,\N,\N,\N,\N,\N,\N,20,verstappen,\N,\N,Jos,Verstappen,1972-03-04,Dutch,http://en.wikipedia.org/wiki/Jos_Verstappen
30,3073,6,3,1,\N,R,12,0,55,\N,\N,\N,\N,\N,\N,22,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
41,3074,16,23,20,\N,R,13,0,48,\N,\N,\N,\N,\N,\N,20,zonta,\N,ZON,Ricardo,Zonta,1976-03-23,Brazilian,http://en.wikipedia.org/wiki/Ricardo_Zonta
23,3075,3,9,9,\N,R,14,0,37,\N,\N,\N,\N,\N,\N,20,ralf_schumacher,\N,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
15,3076,17,6,2,\N,R,15,0,36,\N,\N,\N,\N,\N,\N,6,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
64,3077,15,16,19,\N,R,16,0,30,\N,\N,\N,\N,\N,\N,20,diniz,\N,\N,Pedro,Diniz,1970-05-22,Brazilian,http://en.wikipedia.org/wiki/Pedro_Diniz
55,3078,20,14,7,\N,R,17,0,29,\N,\N,\N,\N,\N,\N,7,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi
60,3079,18,21,22,\N,R,18,0,22,\N,\N,\N,\N,\N,\N,20,mazzacane,\N,\N,Gastón,Mazzacane,1975-05-08,Argentine,http://en.wikipedia.org/wiki/Gast%C3%B3n_Mazzacane
48,3080,18,20,21,\N,R,19,0,21,\N,\N,\N,\N,\N,\N,6,gene,\N,\N,Marc,Gené,1974-03-29,Spanish,http://en.wikipedia.org/wiki/Marc_Gen%C3%A9
25,3081,22,12,12,\N,R,20,0,18,\N,\N,\N,\N,\N,\N,20,wurz,\N,WUR,Alexander,Wurz,1974-02-15,Austrian,http://en.wikipedia.org/wiki/Alexander_Wurz
18,3082,3,10,14,\N,R,21,0,16,\N,\N,\N,\N,\N,\N,5,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
37,3083,21,18,16,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,90,rosa,\N,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa
