driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
20,21544,9,1,3,1,1,1,25,59,2:00:26.144,7226144,50,3,1:52.134,162.865,1,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
18,21545,1,3,4,2,2,2,18,59,+8.959 sec,7235103,47,4,1:52.625,162.155,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
4,21546,6,5,5,3,3,3,15,59,+15.227,7241371,53,5,1:52.709,162.034,1,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
814,21547,10,11,6,4,4,4,12,59,+19.063,7245207,54,7,1:52.931,161.716,1,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
3,21548,131,8,10,5,5,5,10,59,+34.784,7260928,55,12,1:53.897,160.344,1,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
8,21549,208,9,12,6,6,6,8,59,+35.759,7261903,53,11,1:53.785,160.502,1,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
154,21550,208,10,8,7,7,7,6,59,+36.698,7262842,56,14,1:54.123,160.027,1,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
13,21551,6,6,13,8,8,8,4,59,+42.829,7268973,47,13,1:53.997,160.204,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
817,21552,5,16,15,9,9,9,2,59,+45.820,7271964,53,15,1:54.267,159.825,1,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
815,21553,15,15,14,10,10,10,1,59,+50.619,7276763,51,6,1:52.778,161.935,1,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
17,21554,9,2,7,11,11,11,0,59,+87.175,7313319,53,10,1:53.726,160.585,1,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
10,21555,206,24,20,12,12,12,0,59,+91.918,7318062,30,21,1:56.057,157.360,1,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
155,21556,15,14,17,13,13,13,0,59,+97.141,7323285,52,2,1:51.690,163.513,1,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
807,21557,10,12,11,14,14,14,0,59,+99.413,7325557,52,1,1:51.033,164.480,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
5,21558,207,20,19,15,15,15,0,59,+107.967,7334111,48,18,1:55.233,158.485,1,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
819,21559,206,25,21,16,16,16,0,59,+132.925,7359069,37,22,1:56.486,156.781,1,pic,\N,PIC,Charles,Pic,1990-02-15,French,http://en.wikipedia.org/wiki/Charles_Pic
37,21560,164,22,24,17,17,17,0,58,\N,\N,48,23,1:57.671,155.202,11,rosa,\N,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa
811,21561,3,19,22,18,18,18,0,57,\N,\N,27,9,1:53.610,160.749,31,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,http://en.wikipedia.org/wiki/Bruno_Senna
808,21562,207,21,18,19,19,19,0,57,\N,\N,44,17,1:55.140,158.613,12,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
818,21563,5,17,16,\N,R,20,0,38,\N,\N,28,8,1:53.510,160.891,4,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne
30,21564,131,7,9,\N,R,21,0,38,\N,\N,26,20,1:56.047,157.374,4,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
813,21565,3,18,2,\N,R,22,0,36,\N,\N,27,16,1:55.120,158.641,9,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
39,21566,164,23,23,\N,R,23,0,30,\N,\N,26,24,1:58.507,154.107,3,karthikeyan,\N,KAR,Narain,Karthikeyan,1977-01-14,Indian,http://en.wikipedia.org/wiki/Narain_Karthikeyan
1,21567,1,4,1,\N,R,24,0,22,\N,\N,14,19,1:55.541,158.063,6,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
