driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
77,4205,22,8,1,1,1,1,10,45,1:20:59.046,4859046,\N,\N,\N,\N,1,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger
30,4206,6,5,4,2,2,2,6,45,+17.527,4876573,\N,\N,\N,\N,1,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
57,4207,1,9,3,3,3,3,4,45,+24.770,4883816,\N,\N,\N,\N,1,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
15,4208,20,14,11,4,4,4,3,45,+27.165,4886211,\N,\N,\N,\N,1,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
23,4209,17,11,7,5,5,5,2,45,+29.995,4889041,\N,\N,\N,\N,1,ralf_schumacher,\N,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
55,4210,22,7,6,6,6,6,1,45,+34.717,4893763,\N,\N,\N,\N,1,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi
75,4211,20,15,17,7,7,7,0,45,+1:19.722,4938768,\N,\N,\N,\N,1,nakano,\N,\N,Shinji,Nakano,1971-04-01,Japanese,http://en.wikipedia.org/wiki/Shinji_Nakano
71,4212,21,1,13,8,8,8,0,44,\N,\N,\N,\N,\N,\N,11,damon_hill,\N,\N,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill
82,4213,15,17,18,9,9,9,0,44,\N,\N,\N,\N,\N,\N,11,fontana,\N,\N,Norberto,Fontana,1975-01-20,Argentine,http://en.wikipedia.org/wiki/Norberto_Fontana
50,4214,25,18,20,10,10,10,0,44,\N,\N,\N,\N,\N,\N,11,verstappen,\N,\N,Jos,Verstappen,1972-03-04,Dutch,http://en.wikipedia.org/wiki/Jos_Verstappen
21,4215,17,12,2,11,11,11,0,40,\N,\N,\N,\N,\N,\N,15,fisichella,\N,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
22,4216,24,22,12,\N,R,12,0,33,\N,\N,\N,\N,\N,\N,5,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
63,4217,25,19,19,\N,R,13,0,33,\N,\N,\N,\N,\N,\N,8,salo,\N,\N,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo
35,4218,3,3,9,\N,R,14,0,33,\N,\N,\N,\N,\N,\N,20,villeneuve,\N,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
76,4219,24,23,15,\N,R,15,0,27,\N,\N,\N,\N,\N,\N,5,magnussen,\N,MAG,Jan,Magnussen,1973-07-04,Danish,http://en.wikipedia.org/wiki/Jan_Magnussen
79,4220,18,20,22,\N,R,16,0,23,\N,\N,\N,\N,\N,\N,60,katayama,\N,\N,Ukyo,Katayama,1963-05-29,Japanese,http://en.wikipedia.org/wiki/Ukyo_Katayama
65,4221,15,16,14,\N,R,17,0,8,\N,\N,\N,\N,\N,\N,3,herbert,\N,\N,Johnny,Herbert,1964-06-25,British,http://en.wikipedia.org/wiki/Johnny_Herbert
64,4222,21,2,16,\N,R,18,0,8,\N,\N,\N,\N,\N,\N,3,diniz,\N,\N,Pedro,Diniz,1970-05-22,Brazilian,http://en.wikipedia.org/wiki/Pedro_Diniz
14,4223,1,10,8,\N,R,19,0,1,\N,\N,\N,\N,\N,\N,7,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
49,4224,3,4,5,\N,R,20,0,1,\N,\N,\N,\N,\N,\N,4,frentzen,\N,\N,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen
56,4225,6,6,10,\N,R,21,0,1,\N,\N,\N,\N,\N,\N,4,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine
58,4226,18,21,21,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,6,marques,\N,\N,Tarso,Marques,1976-01-19,Brazilian,http://en.wikipedia.org/wiki/Tarso_Marques
