driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
18,7634,23,22,1,1,1,1,10,66,1:37:19.202,5839202,17,2,1:22.899,202.149,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
22,7635,23,23,3,2,2,2,8,66,+13.056,5852258,28,1,1:22.762,202.484,1,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
17,7636,9,14,5,3,3,3,6,66,+13.924,5853126,18,5,1:23.112,201.631,1,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
20,7637,9,15,2,4,4,4,5,66,+18.941,5858143,41,4,1:23.090,201.684,1,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
4,7638,4,7,8,5,5,5,4,66,+43.166,5882368,14,6,1:23.420,200.887,1,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
13,7639,6,3,4,6,6,6,3,66,+50.827,5890029,14,3,1:23.089,201.687,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
2,7640,2,6,13,7,7,7,2,66,+52.312,5891514,29,10,1:23.878,199.790,1,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
3,7641,3,16,9,8,8,8,1,66,+1:05.211,5904413,24,7,1:23.621,200.404,1,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
1,7642,1,1,14,9,9,9,0,65,\N,\N,29,9,1:23.839,199.883,11,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
10,7643,7,10,6,10,10,10,0,65,\N,\N,44,12,1:24.134,199.182,11,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
9,7644,2,5,10,11,11,11,0,65,\N,\N,26,11,1:24.078,199.314,11,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
12,7645,4,8,12,12,12,12,0,65,\N,\N,41,14,1:24.286,198.823,11,piquet_jr,\N,PIQ,Nelson,Piquet Jr.,1985-07-25,Brazilian,"http://en.wikipedia.org/wiki/Nelson_Piquet,_Jr."
6,7646,3,17,11,13,13,13,0,65,\N,\N,38,13,1:24.155,199.132,11,nakajima,\N,NAK,Kazuki,Nakajima,1985-01-11,Japanese,http://en.wikipedia.org/wiki/Kazuki_Nakajima
21,7647,10,21,20,14,14,14,0,65,\N,\N,63,8,1:23.796,199.985,11,fisichella,\N,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
8,7648,6,4,16,\N,R,15,0,17,\N,\N,16,15,1:24.490,198.342,9,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
5,7649,1,2,18,\N,R,16,0,7,\N,\N,6,16,1:28.719,188.888,6,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
15,7650,7,9,7,\N,R,17,0,0,\N,\N,\N,\N,\N,\N,4,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
67,7651,5,12,15,\N,R,18,0,0,\N,\N,\N,\N,\N,\N,4,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
7,7652,5,11,17,\N,R,19,0,0,\N,\N,\N,\N,\N,\N,4,bourdais,\N,BOU,Sébastien,Bourdais,1979-02-28,French,http://en.wikipedia.org/wiki/S%C3%A9bastien_Bourdais
16,7653,10,20,19,\N,R,20,0,0,\N,\N,\N,\N,\N,\N,4,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
