driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
4,391,1,1,2,1,1,1,10,56,1:32:14.930,5534930,42,2,1:36.861,206.014,1,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
1,392,1,2,4,2,2,2,8,56,+17.557,5552487,22,1,1:36.701,206.355,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
8,393,6,6,3,3,3,3,6,56,+18.339,5553269,40,4,1:37.228,205.237,1,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
2,394,2,9,5,4,4,4,5,56,+33.777,5568707,55,5,1:37.417,204.838,1,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
13,395,6,5,1,5,5,5,4,56,+36.705,5571635,42,3,1:37.199,205.298,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
21,396,4,3,12,6,6,6,3,56,+1:05.638,5600568,44,9,1:37.879,203.872,1,fisichella,\N,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
15,397,7,12,8,7,7,7,2,56,+1:10.132,5605062,40,10,1:38.016,203.587,1,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
5,398,4,4,11,8,8,8,1,56,+1:12.015,5606945,41,7,1:37.810,204.015,1,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
25,399,3,17,19,9,9,9,0,56,+1:29.924,5624854,19,8,1:37.864,203.903,1,wurz,\N,WUR,Alexander,Wurz,1974-02-15,Austrian,http://en.wikipedia.org/wiki/Alexander_Wurz
17,400,9,15,10,10,10,10,0,56,+1:33.556,5628486,55,14,1:38.540,202.504,1,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
22,401,11,8,22,11,11,11,0,55,\N,\N,32,15,1:38.566,202.451,11,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
18,402,11,7,15,12,12,12,0,55,\N,\N,54,16,1:38.658,202.262,11,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
11,403,8,22,14,13,13,13,0,55,\N,\N,37,13,1:38.496,202.595,11,sato,\N,SAT,Takuma,Sato,1977-01-28,Japanese,http://en.wikipedia.org/wiki/Takuma_Sato
26,404,5,19,17,14,14,14,0,55,\N,\N,54,18,1:39.098,201.364,11,speed,\N,SPE,Scott,Speed,1983-01-24,American,http://en.wikipedia.org/wiki/Scott_Speed
23,405,7,11,9,15,15,15,0,55,\N,\N,52,19,1:39.243,201.070,11,ralf_schumacher,\N,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
19,406,8,23,18,16,16,16,0,55,\N,\N,32,20,1:39.566,200.417,11,davidson,\N,DAV,Anthony,Davidson,1979-04-18,British,http://en.wikipedia.org/wiki/Anthony_Davidson
24,407,5,18,16,17,17,17,0,55,\N,\N,21,12,1:38.447,202.695,11,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
9,408,2,10,7,18,18,18,0,55,\N,\N,53,17,1:38.874,201.820,11,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
3,409,3,16,6,\N,R,19,0,42,\N,\N,18,6,1:37.704,204.237,9,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
14,410,9,14,13,\N,R,20,0,36,\N,\N,28,11,1:38.098,203.416,23,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
27,411,12,21,20,\N,R,21,0,7,\N,\N,5,21,1:41.495,196.608,5,albers,\N,ALB,Christijan,Albers,1979-04-16,Dutch,http://en.wikipedia.org/wiki/Christijan_Albers
16,412,12,20,21,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,4,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
