driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
30,4799,22,1,1,1,1,1,10,65,1:34:20.507,5660507,\N,\N,\N,\N,1,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
65,4800,22,2,7,2,2,2,6,65,+51.988,5712495,\N,\N,\N,\N,1,herbert,\N,\N,Johnny,Herbert,1964-06-25,British,http://en.wikipedia.org/wiki/Johnny_Herbert
77,4801,6,28,3,3,3,3,4,65,+1:05.237,5725744,\N,\N,\N,\N,1,berger,\N,\N,Gerhard,Berger,1959-08-27,Austrian,http://en.wikipedia.org/wiki/Gerhard_Berger
71,4802,3,5,5,4,4,4,3,65,+2:01.749,5782256,\N,\N,\N,\N,1,damon_hill,\N,\N,Damon,Hill,1960-09-17,British,http://en.wikipedia.org/wiki/Damon_Hill
56,4803,17,15,6,5,5,5,2,64,\N,\N,\N,\N,\N,\N,11,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine
44,4804,27,26,15,6,6,6,1,64,\N,\N,\N,\N,\N,\N,11,panis,\N,\N,Olivier,Panis,1966-09-02,French,http://en.wikipedia.org/wiki/Olivier_Panis
22,4805,17,14,8,7,7,7,0,64,\N,\N,\N,\N,\N,\N,11,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
49,4806,15,30,12,8,8,8,0,64,\N,\N,\N,\N,\N,\N,11,frentzen,\N,\N,Heinz-Harald,Frentzen,1967-05-18,German,http://en.wikipedia.org/wiki/Heinz-Harald_Frentzen
84,4807,27,25,11,9,9,9,0,64,\N,\N,\N,\N,\N,\N,11,brundle,\N,\N,Martin,Brundle,1959-06-01,British,http://en.wikipedia.org/wiki/Martin_Brundle
63,4808,25,4,13,10,10,10,0,64,\N,\N,\N,\N,\N,\N,11,salo,\N,\N,Mika,Salo,1966-11-30,Finnish,http://en.wikipedia.org/wiki/Mika_Salo
81,4809,29,9,14,11,11,11,0,63,\N,\N,\N,\N,\N,\N,12,morbidelli,\N,\N,Gianni,Morbidelli,1968-01-13,Italian,http://en.wikipedia.org/wiki/Gianni_Morbidelli
50,4810,31,12,16,12,12,12,0,63,\N,\N,\N,\N,\N,\N,12,verstappen,\N,\N,Jos,Verstappen,1972-03-04,Dutch,http://en.wikipedia.org/wiki/Jos_Verstappen
91,4811,15,29,20,13,13,13,0,63,\N,\N,\N,\N,\N,\N,12,wendlinger,\N,\N,Karl,Wendlinger,1968-12-20,Austrian,http://en.wikipedia.org/wiki/Karl_Wendlinger
94,4812,18,23,19,14,14,14,0,62,\N,\N,\N,\N,\N,\N,13,martini,\N,\N,Pierluigi,Martini,1961-04-23,Italian,http://en.wikipedia.org/wiki/Pierluigi_Martini
93,4813,31,11,22,15,15,15,0,61,\N,\N,\N,\N,\N,\N,14,schiattarella,\N,\N,Domenico,Schiattarella,1967-11-17,Italian,http://en.wikipedia.org/wiki/Domenico_Schiattarella
79,4814,25,3,17,\N,R,16,0,56,\N,\N,\N,\N,\N,\N,5,katayama,\N,\N,Ukyo,Katayama,1963-05-29,Japanese,http://en.wikipedia.org/wiki/Ukyo_Katayama
14,4815,3,6,4,\N,R,17,0,54,\N,\N,\N,\N,\N,\N,6,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
57,4816,1,8,9,\N,R,18,0,53,\N,\N,\N,\N,\N,\N,69,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
89,4817,29,10,18,\N,R,19,0,43,\N,\N,\N,\N,\N,\N,7,inoue,\N,\N,Taki,Inoue,1963-09-05,Japanese,http://en.wikipedia.org/wiki/Taki_Inoue
92,4818,30,16,24,\N,R,20,0,43,\N,\N,\N,\N,\N,\N,42,gachot,\N,\N,Bertrand,Gachot,1962-12-23,Belgian,http://en.wikipedia.org/wiki/Bertrand_Gachot
90,4819,28,22,25,\N,R,21,0,39,\N,\N,\N,\N,\N,\N,25,moreno,\N,\N,Roberto,Moreno,1959-02-11,Brazilian,http://en.wikipedia.org/wiki/Roberto_Moreno
55,4820,6,27,2,\N,R,22,0,25,\N,\N,\N,\N,\N,\N,5,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi
69,4821,18,24,21,\N,R,23,0,21,\N,\N,\N,\N,\N,\N,6,badoer,\N,BAD,Luca,Badoer,1971-01-25,Italian,http://en.wikipedia.org/wiki/Luca_Badoer
95,4822,1,7,10,\N,R,24,0,18,\N,\N,\N,\N,\N,\N,64,mansell,\N,\N,Nigel,Mansell,1953-08-08,British,http://en.wikipedia.org/wiki/Nigel_Mansell
64,4823,28,21,26,\N,R,25,0,17,\N,\N,\N,\N,\N,\N,6,diniz,\N,\N,Pedro,Diniz,1970-05-22,Brazilian,http://en.wikipedia.org/wiki/Pedro_Diniz
85,4824,30,17,23,\N,W,26,0,0,\N,\N,\N,\N,\N,\N,54,montermini,\N,\N,Andrea,Montermini,1964-05-30,Italian,http://en.wikipedia.org/wiki/Andrea_Montermini
