driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
23,2799,3,5,2,1,1,1,10,45,1:18:17.873,4697873,\N,\N,\N,\N,1,ralf_schumacher,\N,SCH,Ralf,Schumacher,1975-06-30,German,http://en.wikipedia.org/wiki/Ralf_Schumacher
22,2800,6,2,6,2,2,2,6,45,+46.117,4743990,\N,\N,\N,\N,1,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
35,2801,16,10,12,3,3,3,4,45,+1:02.806,4760679,\N,\N,\N,\N,1,villeneuve,\N,VIL,Jacques,Villeneuve,1971-04-09,Canadian,http://en.wikipedia.org/wiki/Jacques_Villeneuve
21,2802,22,7,17,4,4,4,3,45,+1:03.477,4761350,\N,\N,\N,\N,1,fisichella,\N,FIS,Giancarlo,Fisichella,1973-01-14,Italian,http://en.wikipedia.org/wiki/Giancarlo_Fisichella
18,2803,22,8,18,5,5,5,2,45,+1:05.454,4763327,\N,\N,\N,\N,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
55,2804,20,22,14,6,6,6,1,45,+1:05.950,4763823,\N,\N,\N,\N,1,alesi,\N,\N,Jean,Alesi,1964-06-11,French,http://en.wikipedia.org/wiki/Jean_Alesi
44,2805,16,9,13,7,7,7,0,45,+1:17.527,4775400,\N,\N,\N,\N,1,panis,\N,\N,Olivier,Panis,1966-09-02,French,http://en.wikipedia.org/wiki/Olivier_Panis
59,2806,21,15,19,8,8,8,0,44,\N,\N,\N,\N,\N,\N,11,bernoldi,\N,\N,Enrique,Bernoldi,1978-10-19,Brazilian,http://en.wikipedia.org/wiki/Enrique_Bernoldi
50,2807,21,14,20,9,9,9,0,44,\N,\N,\N,\N,\N,\N,11,verstappen,\N,\N,Jos,Verstappen,1972-03-04,Dutch,http://en.wikipedia.org/wiki/Jos_Verstappen
4,2808,18,21,21,10,10,10,0,44,\N,\N,\N,\N,\N,\N,11,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
15,2809,17,12,10,\N,R,11,0,34,\N,\N,\N,\N,\N,\N,9,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
14,2810,1,4,5,\N,R,12,0,27,\N,\N,\N,\N,\N,\N,5,coulthard,\N,COU,David,Coulthard,1971-03-27,British,http://en.wikipedia.org/wiki/David_Coulthard
58,2811,18,20,22,\N,R,13,0,26,\N,\N,\N,\N,\N,\N,6,marques,\N,\N,Tarso,Marques,1976-01-19,Brazilian,http://en.wikipedia.org/wiki/Tarso_Marques
31,2812,3,6,1,\N,R,14,0,24,\N,\N,\N,\N,\N,\N,5,montoya,\N,MON,Juan,Pablo Montoya,1975-09-20,Colombian,http://en.wikipedia.org/wiki/Juan_Pablo_Montoya
30,2813,6,1,4,\N,R,15,0,23,\N,\N,\N,\N,\N,\N,32,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
54,2814,20,23,16,\N,R,16,0,23,\N,\N,\N,\N,\N,\N,20,burti,\N,\N,Luciano,Burti,1975-03-05,Brazilian,http://en.wikipedia.org/wiki/Luciano_Burti
8,2815,15,17,8,\N,R,17,0,16,\N,\N,\N,\N,\N,\N,86,raikkonen,7,RAI,Kimi,Räikkönen,1979-10-17,Finnish,http://en.wikipedia.org/wiki/Kimi_R%C3%A4ikk%C3%B6nen
56,2816,19,18,11,\N,R,18,0,16,\N,\N,\N,\N,\N,\N,32,irvine,\N,\N,Eddie,Irvine,1965-11-10,British,http://en.wikipedia.org/wiki/Eddie_Irvine
57,2817,1,3,3,\N,R,19,0,13,\N,\N,\N,\N,\N,\N,5,hakkinen,\N,\N,Mika,Häkkinen,1968-09-28,Finnish,http://en.wikipedia.org/wiki/Mika_H%C3%A4kkinen
41,2818,17,11,15,\N,R,20,0,7,\N,\N,\N,\N,\N,\N,4,zonta,\N,ZON,Ricardo,Zonta,1976-03-23,Brazilian,http://en.wikipedia.org/wiki/Ricardo_Zonta
2,2819,15,16,7,\N,R,21,0,0,\N,\N,\N,\N,\N,\N,4,heidfeld,\N,HEI,Nick,Heidfeld,1977-05-10,German,http://en.wikipedia.org/wiki/Nick_Heidfeld
37,2820,19,19,9,\N,R,22,0,0,\N,\N,\N,\N,\N,\N,4,rosa,\N,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa
