driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
20,21064,9,1,1,1,1,1,25,53,1:20:46.172,4846172,49,3,1:26.557,240.937,1,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
18,21065,1,4,3,2,2,2,18,53,+9.590,4855762,52,2,1:26.207,241.915,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
4,21066,6,5,4,3,3,3,15,53,+16.909,4863081,50,6,1:27.191,239.185,1,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
1,21067,1,3,2,4,4,4,12,53,+17.417,4863589,52,1,1:26.187,241.971,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
30,21068,131,7,8,5,5,5,10,53,+32.677,4878849,46,7,1:27.402,238.607,1,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
13,21069,6,6,6,6,6,6,8,53,+42.993,4889165,53,5,1:26.924,239.919,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
153,21070,5,19,18,7,7,7,6,52,\N,\N,49,10,1:28.357,236.028,11,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
814,21071,10,15,11,8,8,8,4,52,\N,\N,52,8,1:28.054,236.841,11,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
811,21072,4,9,10,9,9,9,2,52,\N,\N,51,4,1:26.895,240.000,11,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,http://en.wikipedia.org/wiki/Bruno_Senna
67,21073,5,18,16,10,10,10,1,52,\N,\N,51,9,1:28.202,236.443,11,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
813,21074,3,12,14,11,11,11,0,52,\N,\N,51,12,1:28.934,234.497,11,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
22,21075,3,11,13,12,12,12,0,52,\N,\N,49,11,1:28.377,235.975,11,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
5,21076,205,20,20,13,13,13,0,51,\N,\N,50,14,1:29.639,232.653,12,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
15,21077,205,21,19,14,14,14,0,51,\N,\N,50,15,1:29.825,232.171,12,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
10,21078,166,24,21,15,15,15,0,51,\N,\N,51,17,1:30.783,229.721,12,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
817,21079,164,22,23,\N,N,16,0,39,\N,\N,36,20,1:32.013,226.650,111,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
815,21080,15,17,15,\N,R,17,0,32,\N,\N,29,13,1:29.403,233.267,6,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
155,21081,15,16,17,\N,R,18,0,21,\N,\N,21,16,1:30.000,231.720,6,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
16,21082,10,14,12,\N,R,19,0,9,\N,\N,8,19,1:31.455,228.033,9,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
17,21083,9,2,5,\N,R,20,0,4,\N,\N,4,18,1:30.994,229.188,3,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
816,21084,166,25,22,\N,R,21,0,1,\N,\N,\N,0,\N,\N,6,ambrosio,\N,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
808,21085,4,10,7,\N,R,22,0,0,\N,\N,\N,0,\N,\N,4,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
3,21086,131,8,9,\N,R,23,0,0,\N,\N,\N,0,\N,\N,4,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
24,21087,164,23,24,\N,R,24,0,0,\N,\N,\N,0,\N,\N,4,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
