driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
20,22108,9,1,1,1,1,1,25,71,1:32:36.300,5556300,51,3,1:15.624,205.125,1,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
17,22109,9,2,4,2,2,2,18,71,+10.452,5566752,51,1,1:15.436,205.636,1,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
4,22110,6,3,3,3,3,3,15,71,+18.913,5575213,50,2,1:15.496,205.473,1,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
18,22111,1,5,14,4,4,4,12,71,+37.360,5593660,52,7,1:16.450,202.909,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
3,22112,131,9,2,5,5,5,10,71,+39.048,5595348,60,6,1:16.442,202.930,1,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
815,22113,1,6,19,6,6,6,8,71,+44.051,5600351,50,5,1:16.246,203.451,1,perez,11,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
13,22114,6,4,9,7,7,7,6,71,+49.110,5605410,49,8,1:16.470,202.856,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
807,22115,15,11,10,8,8,8,4,71,+1:04.252,5620552,49,12,1:16.802,201.979,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
1,22116,131,10,5,9,9,9,2,71,+1:12.903,5629203,51,10,1:16.692,202.268,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
817,22117,5,19,7,10,10,10,1,70,\N,\N,45,15,1:16.974,201.527,11,ricciardo,3,RIC,Daniel,Ricciardo,1989-07-01,Australian,http://en.wikipedia.org/wiki/Daniel_Ricciardo
814,22118,10,14,12,11,11,11,0,70,\N,\N,58,14,1:16.855,201.839,11,resta,\N,DIR,Paul,di Resta,1986-04-16,British,http://en.wikipedia.org/wiki/Paul_di_Resta
821,22119,15,12,17,12,12,12,0,70,\N,\N,59,9,1:16.528,202.702,11,gutierrez,21,GUT,Esteban,Gutiérrez,1991-08-05,Mexican,http://en.wikipedia.org/wiki/Esteban_Guti%C3%A9rrez
16,22120,10,15,15,13,13,13,0,70,\N,\N,57,4,1:16.049,203.979,11,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
5,22121,208,7,11,14,14,14,0,70,\N,\N,70,16,1:17.249,200.810,11,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
818,22122,5,18,8,15,15,15,0,70,\N,\N,49,11,1:16.790,202.010,11,vergne,25,VER,Jean-Éric,Vergne,1990-04-25,French,http://en.wikipedia.org/wiki/Jean-%C3%89ric_Vergne
813,22123,3,16,16,16,16,16,0,70,\N,\N,45,18,1:17.554,200.020,11,maldonado,13,MAL,Pastor,Maldonado,1985-03-09,Venezuelan,http://en.wikipedia.org/wiki/Pastor_Maldonado
824,22124,206,22,21,17,17,17,0,69,\N,\N,67,20,1:17.717,199.601,12,jules_bianchi,17,BIA,Jules,Bianchi,1989-08-03,French,http://en.wikipedia.org/wiki/Jules_Bianchi
823,22125,207,21,20,18,18,18,0,69,\N,\N,51,19,1:17.590,199.927,12,garde,\N,VDG,Giedo,van der Garde,1985-04-25,Dutch,http://en.wikipedia.org/wiki/Giedo_van_der_Garde
820,22126,206,23,22,19,19,19,0,69,\N,\N,68,17,1:17.281,200.727,12,chilton,4,CHI,Max,Chilton,1991-04-21,British,http://en.wikipedia.org/wiki/Max_Chilton
819,22127,207,20,18,\N,R,20,0,58,\N,\N,27,21,1:18.434,197.776,26,pic,\N,PIC,Charles,Pic,1990-02-15,French,http://en.wikipedia.org/wiki/Charles_Pic
822,22128,3,17,13,\N,R,21,0,45,\N,\N,43,13,1:16.840,201.879,3,bottas,77,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
154,22129,208,8,6,\N,R,22,0,2,\N,\N,2,22,1:20.898,191.752,5,grosjean,8,GRO,Romain,Grosjean,1986-04-17,French,http://en.wikipedia.org/wiki/Romain_Grosjean
