driverId,resultId,constructorId,result_number,grid,position,positionText,positionOrder,points,laps,time,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,driverRef,number,code,forename,surname,dob,nationality,url
20,20371,9,5,3,1,1,1,25,56,1:33:48.412,5628412,53,6,1:37.813,204.009,1,vettel,5,VET,Sebastian,Vettel,1987-07-03,German,http://en.wikipedia.org/wiki/Sebastian_Vettel
17,20372,9,6,1,2,2,2,18,56,+4.849,5633261,53,1,1:37.054,205.605,1,webber,\N,WEB,Mark,Webber,1976-08-27,Australian,http://en.wikipedia.org/wiki/Mark_Webber
3,20373,131,4,2,3,3,3,15,56,+13.504,5641916,53,8,1:38.129,203.352,1,rosberg,6,ROS,Nico,Rosberg,1985-06-27,German,http://en.wikipedia.org/wiki/Nico_Rosberg
9,20374,4,11,6,4,4,4,12,56,+18.589,5647001,55,7,1:38.074,203.466,1,kubica,88,KUB,Robert,Kubica,1984-12-07,Polish,http://en.wikipedia.org/wiki/Robert_Kubica
16,20375,10,14,4,5,5,5,10,56,+21.059,5649471,55,9,1:38.160,203.288,1,sutil,99,SUT,Adrian,Sutil,1983-01-11,German,http://en.wikipedia.org/wiki/Adrian_Sutil
1,20376,1,2,20,6,6,6,8,56,+23.471,5651883,32,4,1:37.745,204.151,1,hamilton,44,HAM,Lewis,Hamilton,1985-01-07,British,http://en.wikipedia.org/wiki/Lewis_Hamilton
13,20377,6,7,21,7,7,7,6,56,+27.068,5655480,48,5,1:37.784,204.070,1,massa,19,MAS,Felipe,Massa,1981-04-25,Brazilian,http://en.wikipedia.org/wiki/Felipe_Massa
18,20378,1,1,17,8,8,8,4,56,+37.918,5666330,49,10,1:38.501,202.584,1,button,22,BUT,Jenson,Button,1980-01-19,British,http://en.wikipedia.org/wiki/Jenson_Button
153,20379,5,17,14,9,9,9,2,56,+1:10.602,5699014,44,13,1:39.489,200.572,1,alguersuari,\N,ALG,Jaime,Alguersuari,1990-03-23,Spanish,http://en.wikipedia.org/wiki/Jaime_Alguersuari
807,20380,3,10,5,10,10,10,1,56,+1:13.399,5701811,51,11,1:39.124,201.311,1,hulkenberg,27,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
67,20381,5,16,13,11,11,11,0,56,+1:18.938,5707350,54,3,1:37.610,204.433,1,buemi,\N,BUE,Sébastien,Buemi,1988-10-31,Swiss,http://en.wikipedia.org/wiki/S%C3%A9bastien_Buemi
22,20382,3,9,7,12,12,12,0,55,\N,\N,46,12,1:39.428,200.695,11,barrichello,\N,BAR,Rubens,Barrichello,1972-05-23,Brazilian,http://en.wikipedia.org/wiki/Rubens_Barrichello
4,20383,6,8,19,13,13,13,0,54,\N,\N,41,2,1:37.231,205.230,5,alonso,14,ALO,Fernando,Alonso,1981-07-29,Spanish,http://en.wikipedia.org/wiki/Fernando_Alonso
810,20384,166,25,24,14,14,14,0,53,\N,\N,28,18,1:43.224,193.315,13,grassi,\N,DIG,Lucas,di Grassi,1984-08-11,Brazilian,http://en.wikipedia.org/wiki/Lucas_di_Grassi
812,20385,164,20,22,15,15,15,0,53,\N,\N,40,21,1:44.790,190.426,13,chandhok,\N,CHA,Karun,Chandhok,1984-01-19,Indian,http://en.wikipedia.org/wiki/Karun_Chandhok
811,20386,164,21,23,16,16,16,0,52,\N,\N,39,22,1:45.334,189.443,14,bruno_senna,\N,SEN,Bruno,Senna,1983-10-15,Brazilian,http://en.wikipedia.org/wiki/Bruno_Senna
15,20387,205,18,18,17,17,17,0,51,\N,\N,31,20,1:43.753,192.329,15,trulli,\N,TRU,Jarno,Trulli,1974-07-13,Italian,http://en.wikipedia.org/wiki/Jarno_Trulli
5,20388,205,19,15,\N,N,18,0,46,\N,\N,44,17,1:42.701,194.299,88,kovalainen,\N,KOV,Heikki,Kovalainen,1981-10-19,Finnish,http://en.wikipedia.org/wiki/Heikki_Kovalainen
808,20389,4,12,11,\N,R,19,0,32,\N,\N,32,14,1:40.693,198.174,6,petrov,\N,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
24,20390,10,15,10,\N,R,20,0,12,\N,\N,9,16,1:42.594,194.502,37,liuzzi,\N,LIU,Vitantonio,Liuzzi,1980-08-06,Italian,http://en.wikipedia.org/wiki/Vitantonio_Liuzzi
30,20391,131,3,8,\N,R,21,0,9,\N,\N,9,15,1:42.084,195.474,36,michael_schumacher,\N,MSC,Michael,Schumacher,1969-01-03,German,http://en.wikipedia.org/wiki/Michael_Schumacher
155,20392,15,23,9,\N,R,22,0,8,\N,\N,6,19,1:43.340,193.098,5,kobayashi,10,KOB,Kamui,Kobayashi,1986-09-13,Japanese,http://en.wikipedia.org/wiki/Kamui_Kobayashi
10,20393,166,24,16,\N,R,23,0,2,\N,\N,2,23,1:46.388,187.566,20,glock,\N,GLO,Timo,Glock,1982-03-18,German,http://en.wikipedia.org/wiki/Timo_Glock
37,20394,15,22,12,\N,W,24,0,0,\N,\N,\N,\N,\N,\N,5,rosa,\N,DLR,Pedro,de la Rosa,1971-02-24,Spanish,http://en.wikipedia.org/wiki/Pedro_de_la_Rosa
